,lfw_image,lfw_embedding,lfw_image_pemiu,lfw_embedding_pemiu,lfw_filename_raw,gender_official,gender_insightface,gender_insightface_pemiu
11238,../data/lfw_align/Salman_Khan/Salman_Khan_0001.png,../data/features_cleaner/Salman_Khan_0001.npy,./sample_images_lfw_pemiu/Salman_Khan_0001_pemiu.png,../data/features_cleaner_pemiu/Salman_Khan_0001.npy,Salman_Khan_0001.png,M,M,M
11239,../data/lfw_align/Salman_Rushdie/Salman_Rushdie_0001.png,../data/features_cleaner/Salman_Rushdie_0001.npy,./sample_images_lfw_pemiu/Salman_Rushdie_0001_pemiu.png,../data/features_cleaner_pemiu/Salman_Rushdie_0001.npy,Salman_Rushdie_0001.png,M,M,F
11240,../data/lfw_align/Salman_Rushdie/Salman_Rushdie_0002.png,../data/features_cleaner/Salman_Rushdie_0002.npy,./sample_images_lfw_pemiu/Salman_Rushdie_0002_pemiu.png,../data/features_cleaner_pemiu/Salman_Rushdie_0002.npy,Salman_Rushdie_0002.png,M,M,M
11241,../data/lfw_align/Salman_Rushdie/Salman_Rushdie_0003.png,../data/features_cleaner/Salman_Rushdie_0003.npy,./sample_images_lfw_pemiu/Salman_Rushdie_0003_pemiu.png,../data/features_cleaner_pemiu/Salman_Rushdie_0003.npy,Salman_Rushdie_0003.png,M,M,M
11242,../data/lfw_align/Salma_Hayek/Salma_Hayek_0001.png,../data/features_cleaner/Salma_Hayek_0001.npy,./sample_images_lfw_pemiu/Salma_Hayek_0001_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0001.npy,Salma_Hayek_0001.png,F,F,F
11243,../data/lfw_align/Salma_Hayek/Salma_Hayek_0002.png,../data/features_cleaner/Salma_Hayek_0002.npy,./sample_images_lfw_pemiu/Salma_Hayek_0002_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0002.npy,Salma_Hayek_0002.png,F,F,M
11244,../data/lfw_align/Salma_Hayek/Salma_Hayek_0003.png,../data/features_cleaner/Salma_Hayek_0003.npy,./sample_images_lfw_pemiu/Salma_Hayek_0003_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0003.npy,Salma_Hayek_0003.png,F,F,F
11245,../data/lfw_align/Salma_Hayek/Salma_Hayek_0004.png,../data/features_cleaner/Salma_Hayek_0004.npy,./sample_images_lfw_pemiu/Salma_Hayek_0004_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0004.npy,Salma_Hayek_0004.png,F,F,F
11246,../data/lfw_align/Salma_Hayek/Salma_Hayek_0005.png,../data/features_cleaner/Salma_Hayek_0005.npy,./sample_images_lfw_pemiu/Salma_Hayek_0005_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0005.npy,Salma_Hayek_0005.png,F,F,F
11247,../data/lfw_align/Salma_Hayek/Salma_Hayek_0006.png,../data/features_cleaner/Salma_Hayek_0006.npy,./sample_images_lfw_pemiu/Salma_Hayek_0006_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0006.npy,Salma_Hayek_0006.png,F,F,F
11248,../data/lfw_align/Salma_Hayek/Salma_Hayek_0007.png,../data/features_cleaner/Salma_Hayek_0007.npy,./sample_images_lfw_pemiu/Salma_Hayek_0007_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0007.npy,Salma_Hayek_0007.png,F,F,M
11249,../data/lfw_align/Salma_Hayek/Salma_Hayek_0008.png,../data/features_cleaner/Salma_Hayek_0008.npy,./sample_images_lfw_pemiu/Salma_Hayek_0008_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0008.npy,Salma_Hayek_0008.png,F,F,F
11250,../data/lfw_align/Salma_Hayek/Salma_Hayek_0009.png,../data/features_cleaner/Salma_Hayek_0009.npy,./sample_images_lfw_pemiu/Salma_Hayek_0009_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0009.npy,Salma_Hayek_0009.png,F,F,F
11251,../data/lfw_align/Salma_Hayek/Salma_Hayek_0010.png,../data/features_cleaner/Salma_Hayek_0010.npy,./sample_images_lfw_pemiu/Salma_Hayek_0010_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0010.npy,Salma_Hayek_0010.png,F,F,F
11252,../data/lfw_align/Salma_Hayek/Salma_Hayek_0011.png,../data/features_cleaner/Salma_Hayek_0011.npy,./sample_images_lfw_pemiu/Salma_Hayek_0011_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0011.npy,Salma_Hayek_0011.png,F,F,F
11253,../data/lfw_align/Salma_Hayek/Salma_Hayek_0012.png,../data/features_cleaner/Salma_Hayek_0012.npy,./sample_images_lfw_pemiu/Salma_Hayek_0012_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0012.npy,Salma_Hayek_0012.png,F,F,F
11254,../data/lfw_align/Salma_Hayek/Salma_Hayek_0013.png,../data/features_cleaner/Salma_Hayek_0013.npy,./sample_images_lfw_pemiu/Salma_Hayek_0013_pemiu.png,../data/features_cleaner_pemiu/Salma_Hayek_0013.npy,Salma_Hayek_0013.png,F,F,M
11255,../data/lfw_align/Samantha_Daniels/Samantha_Daniels_0001.png,../data/features_cleaner/Samantha_Daniels_0001.npy,./sample_images_lfw_pemiu/Samantha_Daniels_0001_pemiu.png,../data/features_cleaner_pemiu/Samantha_Daniels_0001.npy,Samantha_Daniels_0001.png,F,F,F
11256,../data/lfw_align/Samantha_Ledster/Samantha_Ledster_0001.png,../data/features_cleaner/Samantha_Ledster_0001.npy,./sample_images_lfw_pemiu/Samantha_Ledster_0001_pemiu.png,../data/features_cleaner_pemiu/Samantha_Ledster_0001.npy,Samantha_Ledster_0001.png,F,F,F
11257,../data/lfw_align/Saman_Shali/Saman_Shali_0001.png,../data/features_cleaner/Saman_Shali_0001.npy,./sample_images_lfw_pemiu/Saman_Shali_0001_pemiu.png,../data/features_cleaner_pemiu/Saman_Shali_0001.npy,Saman_Shali_0001.png,M,M,M
11258,../data/lfw_align/Samira_Makhmalbaf/Samira_Makhmalbaf_0001.png,../data/features_cleaner/Samira_Makhmalbaf_0001.npy,./sample_images_lfw_pemiu/Samira_Makhmalbaf_0001_pemiu.png,../data/features_cleaner_pemiu/Samira_Makhmalbaf_0001.npy,Samira_Makhmalbaf_0001.png,F,F,F
11259,../data/lfw_align/Samira_Makhmalbaf/Samira_Makhmalbaf_0002.png,../data/features_cleaner/Samira_Makhmalbaf_0002.npy,./sample_images_lfw_pemiu/Samira_Makhmalbaf_0002_pemiu.png,../data/features_cleaner_pemiu/Samira_Makhmalbaf_0002.npy,Samira_Makhmalbaf_0002.png,F,F,F
11260,../data/lfw_align/Sami_Al-Arian/Sami_Al-Arian_0001.png,../data/features_cleaner/Sami_Al-Arian_0001.npy,./sample_images_lfw_pemiu/Sami_Al-Arian_0001_pemiu.png,../data/features_cleaner_pemiu/Sami_Al-Arian_0001.npy,Sami_Al-Arian_0001.png,M,M,M
11261,../data/lfw_align/Sammy_Knight/Sammy_Knight_0001.png,../data/features_cleaner/Sammy_Knight_0001.npy,./sample_images_lfw_pemiu/Sammy_Knight_0001_pemiu.png,../data/features_cleaner_pemiu/Sammy_Knight_0001.npy,Sammy_Knight_0001.png,M,M,M
11262,../data/lfw_align/Sammy_Sosa/Sammy_Sosa_0001.png,../data/features_cleaner/Sammy_Sosa_0001.npy,./sample_images_lfw_pemiu/Sammy_Sosa_0001_pemiu.png,../data/features_cleaner_pemiu/Sammy_Sosa_0001.npy,Sammy_Sosa_0001.png,M,M,M
11263,../data/lfw_align/Sammy_Sosa/Sammy_Sosa_0002.png,../data/features_cleaner/Sammy_Sosa_0002.npy,./sample_images_lfw_pemiu/Sammy_Sosa_0002_pemiu.png,../data/features_cleaner_pemiu/Sammy_Sosa_0002.npy,Sammy_Sosa_0002.png,M,M,F
11264,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0001.png,../data/features_cleaner/Samuel_Waksal_0001.npy,./sample_images_lfw_pemiu/Samuel_Waksal_0001_pemiu.png,../data/features_cleaner_pemiu/Samuel_Waksal_0001.npy,Samuel_Waksal_0001.png,M,M,M
11265,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0002.png,../data/features_cleaner/Samuel_Waksal_0002.npy,./sample_images_lfw_pemiu/Samuel_Waksal_0002_pemiu.png,../data/features_cleaner_pemiu/Samuel_Waksal_0002.npy,Samuel_Waksal_0002.png,M,M,F
11266,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0003.png,../data/features_cleaner/Samuel_Waksal_0003.npy,./sample_images_lfw_pemiu/Samuel_Waksal_0003_pemiu.png,../data/features_cleaner_pemiu/Samuel_Waksal_0003.npy,Samuel_Waksal_0003.png,M,M,F
11267,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0004.png,../data/features_cleaner/Samuel_Waksal_0004.npy,./sample_images_lfw_pemiu/Samuel_Waksal_0004_pemiu.png,../data/features_cleaner_pemiu/Samuel_Waksal_0004.npy,Samuel_Waksal_0004.png,M,M,F
11268,../data/lfw_align/Sam_Bith/Sam_Bith_0001.png,../data/features_cleaner/Sam_Bith_0001.npy,./sample_images_lfw_pemiu/Sam_Bith_0001_pemiu.png,../data/features_cleaner_pemiu/Sam_Bith_0001.npy,Sam_Bith_0001.png,M,M,F
11269,../data/lfw_align/Sam_Bith/Sam_Bith_0002.png,../data/features_cleaner/Sam_Bith_0002.npy,./sample_images_lfw_pemiu/Sam_Bith_0002_pemiu.png,../data/features_cleaner_pemiu/Sam_Bith_0002.npy,Sam_Bith_0002.png,M,M,M
11270,../data/lfw_align/Sam_Bith/Sam_Bith_0003.png,../data/features_cleaner/Sam_Bith_0003.npy,./sample_images_lfw_pemiu/Sam_Bith_0003_pemiu.png,../data/features_cleaner_pemiu/Sam_Bith_0003.npy,Sam_Bith_0003.png,M,F,F
11271,../data/lfw_align/Sam_Brownback/Sam_Brownback_0001.png,../data/features_cleaner/Sam_Brownback_0001.npy,./sample_images_lfw_pemiu/Sam_Brownback_0001_pemiu.png,../data/features_cleaner_pemiu/Sam_Brownback_0001.npy,Sam_Brownback_0001.png,M,M,M
11272,../data/lfw_align/Sam_Gerald/Sam_Gerald_0001.png,../data/features_cleaner/Sam_Gerald_0001.npy,./sample_images_lfw_pemiu/Sam_Gerald_0001_pemiu.png,../data/features_cleaner_pemiu/Sam_Gerald_0001.npy,Sam_Gerald_0001.png,M,M,F
11273,../data/lfw_align/Sam_Mendes/Sam_Mendes_0001.png,../data/features_cleaner/Sam_Mendes_0001.npy,./sample_images_lfw_pemiu/Sam_Mendes_0001_pemiu.png,../data/features_cleaner_pemiu/Sam_Mendes_0001.npy,Sam_Mendes_0001.png,M,M,F
11274,../data/lfw_align/Sam_Mendes/Sam_Mendes_0002.png,../data/features_cleaner/Sam_Mendes_0002.npy,./sample_images_lfw_pemiu/Sam_Mendes_0002_pemiu.png,../data/features_cleaner_pemiu/Sam_Mendes_0002.npy,Sam_Mendes_0002.png,M,M,M
11275,../data/lfw_align/Sam_Rockwell/Sam_Rockwell_0001.png,../data/features_cleaner/Sam_Rockwell_0001.npy,./sample_images_lfw_pemiu/Sam_Rockwell_0001_pemiu.png,../data/features_cleaner_pemiu/Sam_Rockwell_0001.npy,Sam_Rockwell_0001.png,M,M,F
11276,../data/lfw_align/Sam_Torrance/Sam_Torrance_0001.png,../data/features_cleaner/Sam_Torrance_0001.npy,./sample_images_lfw_pemiu/Sam_Torrance_0001_pemiu.png,../data/features_cleaner_pemiu/Sam_Torrance_0001.npy,Sam_Torrance_0001.png,M,M,M
11277,../data/lfw_align/Sam_Torrance/Sam_Torrance_0002.png,../data/features_cleaner/Sam_Torrance_0002.npy,./sample_images_lfw_pemiu/Sam_Torrance_0002_pemiu.png,../data/features_cleaner_pemiu/Sam_Torrance_0002.npy,Sam_Torrance_0002.png,M,M,F
11278,../data/lfw_align/Sam_Torrance/Sam_Torrance_0003.png,../data/features_cleaner/Sam_Torrance_0003.npy,./sample_images_lfw_pemiu/Sam_Torrance_0003_pemiu.png,../data/features_cleaner_pemiu/Sam_Torrance_0003.npy,Sam_Torrance_0003.png,M,M,M
11279,../data/lfw_align/Sananda_Maitreya/Sananda_Maitreya_0001.png,../data/features_cleaner/Sananda_Maitreya_0001.npy,./sample_images_lfw_pemiu/Sananda_Maitreya_0001_pemiu.png,../data/features_cleaner_pemiu/Sananda_Maitreya_0001.npy,Sananda_Maitreya_0001.png,M,M,F
11280,../data/lfw_align/Sandra_Banning/Sandra_Banning_0001.png,../data/features_cleaner/Sandra_Banning_0001.npy,./sample_images_lfw_pemiu/Sandra_Banning_0001_pemiu.png,../data/features_cleaner_pemiu/Sandra_Banning_0001.npy,Sandra_Banning_0001.png,F,F,M
11281,../data/lfw_align/Sandra_Bullock/Sandra_Bullock_0001.png,../data/features_cleaner/Sandra_Bullock_0001.npy,./sample_images_lfw_pemiu/Sandra_Bullock_0001_pemiu.png,../data/features_cleaner_pemiu/Sandra_Bullock_0001.npy,Sandra_Bullock_0001.png,F,F,M
11282,../data/lfw_align/Sandra_Bullock/Sandra_Bullock_0002.png,../data/features_cleaner/Sandra_Bullock_0002.npy,./sample_images_lfw_pemiu/Sandra_Bullock_0002_pemiu.png,../data/features_cleaner_pemiu/Sandra_Bullock_0002.npy,Sandra_Bullock_0002.png,F,F,M
11283,../data/lfw_align/Sandra_Bullock/Sandra_Bullock_0003.png,../data/features_cleaner/Sandra_Bullock_0003.npy,./sample_images_lfw_pemiu/Sandra_Bullock_0003_pemiu.png,../data/features_cleaner_pemiu/Sandra_Bullock_0003.npy,Sandra_Bullock_0003.png,F,F,F
11284,../data/lfw_align/Sandra_Bullock/Sandra_Bullock_0004.png,../data/features_cleaner/Sandra_Bullock_0004.npy,./sample_images_lfw_pemiu/Sandra_Bullock_0004_pemiu.png,../data/features_cleaner_pemiu/Sandra_Bullock_0004.npy,Sandra_Bullock_0004.png,F,F,F
11285,../data/lfw_align/Sandra_Ceccarelli/Sandra_Ceccarelli_0001.png,../data/features_cleaner/Sandra_Ceccarelli_0001.npy,./sample_images_lfw_pemiu/Sandra_Ceccarelli_0001_pemiu.png,../data/features_cleaner_pemiu/Sandra_Ceccarelli_0001.npy,Sandra_Ceccarelli_0001.png,F,F,M
11286,../data/lfw_align/Sandra_Day_OConner/Sandra_Day_OConner_0001.png,../data/features_cleaner/Sandra_Day_OConner_0001.npy,./sample_images_lfw_pemiu/Sandra_Day_OConner_0001_pemiu.png,../data/features_cleaner_pemiu/Sandra_Day_OConner_0001.npy,Sandra_Day_OConner_0001.png,F,F,M
11287,../data/lfw_align/Sandra_Milo/Sandra_Milo_0001.png,../data/features_cleaner/Sandra_Milo_0001.npy,./sample_images_lfw_pemiu/Sandra_Milo_0001_pemiu.png,../data/features_cleaner_pemiu/Sandra_Milo_0001.npy,Sandra_Milo_0001.png,F,F,F
11288,../data/lfw_align/Sandra_Shamas/Sandra_Shamas_0001.png,../data/features_cleaner/Sandra_Shamas_0001.npy,./sample_images_lfw_pemiu/Sandra_Shamas_0001_pemiu.png,../data/features_cleaner_pemiu/Sandra_Shamas_0001.npy,Sandra_Shamas_0001.png,F,F,M
11289,../data/lfw_align/Sandy_Smith/Sandy_Smith_0001.png,../data/features_cleaner/Sandy_Smith_0001.npy,./sample_images_lfw_pemiu/Sandy_Smith_0001_pemiu.png,../data/features_cleaner_pemiu/Sandy_Smith_0001.npy,Sandy_Smith_0001.png,F,F,F
11290,../data/lfw_align/Sandy_Wise/Sandy_Wise_0001.png,../data/features_cleaner/Sandy_Wise_0001.npy,./sample_images_lfw_pemiu/Sandy_Wise_0001_pemiu.png,../data/features_cleaner_pemiu/Sandy_Wise_0001.npy,Sandy_Wise_0001.png,F,F,F
11291,../data/lfw_align/Sanjay_Chawla/Sanjay_Chawla_0001.png,../data/features_cleaner/Sanjay_Chawla_0001.npy,./sample_images_lfw_pemiu/Sanjay_Chawla_0001_pemiu.png,../data/features_cleaner_pemiu/Sanjay_Chawla_0001.npy,Sanjay_Chawla_0001.png,M,M,F
11292,../data/lfw_align/Sanjay_Gupta/Sanjay_Gupta_0001.png,../data/features_cleaner/Sanjay_Gupta_0001.npy,./sample_images_lfw_pemiu/Sanjay_Gupta_0001_pemiu.png,../data/features_cleaner_pemiu/Sanjay_Gupta_0001.npy,Sanjay_Gupta_0001.png,M,M,M
11293,../data/lfw_align/Sanja_Papic/Sanja_Papic_0001.png,../data/features_cleaner/Sanja_Papic_0001.npy,./sample_images_lfw_pemiu/Sanja_Papic_0001_pemiu.png,../data/features_cleaner_pemiu/Sanja_Papic_0001.npy,Sanja_Papic_0001.png,F,F,F
11294,../data/lfw_align/Santiago_Botero/Santiago_Botero_0001.png,../data/features_cleaner/Santiago_Botero_0001.npy,./sample_images_lfw_pemiu/Santiago_Botero_0001_pemiu.png,../data/features_cleaner_pemiu/Santiago_Botero_0001.npy,Santiago_Botero_0001.png,M,M,F
11295,../data/lfw_align/San_Lan/San_Lan_0001.png,../data/features_cleaner/San_Lan_0001.npy,./sample_images_lfw_pemiu/San_Lan_0001_pemiu.png,../data/features_cleaner_pemiu/San_Lan_0001.npy,San_Lan_0001.png,F,F,F
11296,../data/lfw_align/Saoud_Al_Faisal/Saoud_Al_Faisal_0001.png,../data/features_cleaner/Saoud_Al_Faisal_0001.npy,./sample_images_lfw_pemiu/Saoud_Al_Faisal_0001_pemiu.png,../data/features_cleaner_pemiu/Saoud_Al_Faisal_0001.npy,Saoud_Al_Faisal_0001.png,M,M,M
11297,../data/lfw_align/Saparmurat_Niyazov/Saparmurat_Niyazov_0001.png,../data/features_cleaner/Saparmurat_Niyazov_0001.npy,./sample_images_lfw_pemiu/Saparmurat_Niyazov_0001_pemiu.png,../data/features_cleaner_pemiu/Saparmurat_Niyazov_0001.npy,Saparmurat_Niyazov_0001.png,M,M,M
11298,../data/lfw_align/Saparmurat_Niyazov/Saparmurat_Niyazov_0002.png,../data/features_cleaner/Saparmurat_Niyazov_0002.npy,./sample_images_lfw_pemiu/Saparmurat_Niyazov_0002_pemiu.png,../data/features_cleaner_pemiu/Saparmurat_Niyazov_0002.npy,Saparmurat_Niyazov_0002.png,M,M,M
11299,../data/lfw_align/Sarah_Canale/Sarah_Canale_0001.png,../data/features_cleaner/Sarah_Canale_0001.npy,./sample_images_lfw_pemiu/Sarah_Canale_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Canale_0001.npy,Sarah_Canale_0001.png,F,F,M
11300,../data/lfw_align/Sarah_Hughes/Sarah_Hughes_0001.png,../data/features_cleaner/Sarah_Hughes_0001.npy,./sample_images_lfw_pemiu/Sarah_Hughes_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Hughes_0001.npy,Sarah_Hughes_0001.png,F,F,M
11301,../data/lfw_align/Sarah_Hughes/Sarah_Hughes_0002.png,../data/features_cleaner/Sarah_Hughes_0002.npy,./sample_images_lfw_pemiu/Sarah_Hughes_0002_pemiu.png,../data/features_cleaner_pemiu/Sarah_Hughes_0002.npy,Sarah_Hughes_0002.png,F,F,M
11302,../data/lfw_align/Sarah_Hughes/Sarah_Hughes_0003.png,../data/features_cleaner/Sarah_Hughes_0003.npy,./sample_images_lfw_pemiu/Sarah_Hughes_0003_pemiu.png,../data/features_cleaner_pemiu/Sarah_Hughes_0003.npy,Sarah_Hughes_0003.png,F,F,F
11303,../data/lfw_align/Sarah_Hughes/Sarah_Hughes_0004.png,../data/features_cleaner/Sarah_Hughes_0004.npy,./sample_images_lfw_pemiu/Sarah_Hughes_0004_pemiu.png,../data/features_cleaner_pemiu/Sarah_Hughes_0004.npy,Sarah_Hughes_0004.png,F,F,M
11304,../data/lfw_align/Sarah_Hughes/Sarah_Hughes_0005.png,../data/features_cleaner/Sarah_Hughes_0005.npy,./sample_images_lfw_pemiu/Sarah_Hughes_0005_pemiu.png,../data/features_cleaner_pemiu/Sarah_Hughes_0005.npy,Sarah_Hughes_0005.png,F,F,F
11305,../data/lfw_align/Sarah_Hughes/Sarah_Hughes_0006.png,../data/features_cleaner/Sarah_Hughes_0006.npy,./sample_images_lfw_pemiu/Sarah_Hughes_0006_pemiu.png,../data/features_cleaner_pemiu/Sarah_Hughes_0006.npy,Sarah_Hughes_0006.png,F,F,M
11306,../data/lfw_align/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0001.png,../data/features_cleaner/Sarah_Jessica_Parker_0001.npy,./sample_images_lfw_pemiu/Sarah_Jessica_Parker_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Jessica_Parker_0001.npy,Sarah_Jessica_Parker_0001.png,F,F,F
11307,../data/lfw_align/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0002.png,../data/features_cleaner/Sarah_Jessica_Parker_0002.npy,./sample_images_lfw_pemiu/Sarah_Jessica_Parker_0002_pemiu.png,../data/features_cleaner_pemiu/Sarah_Jessica_Parker_0002.npy,Sarah_Jessica_Parker_0002.png,F,F,F
11308,../data/lfw_align/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0003.png,../data/features_cleaner/Sarah_Jessica_Parker_0003.npy,./sample_images_lfw_pemiu/Sarah_Jessica_Parker_0003_pemiu.png,../data/features_cleaner_pemiu/Sarah_Jessica_Parker_0003.npy,Sarah_Jessica_Parker_0003.png,F,F,F
11309,../data/lfw_align/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0004.png,../data/features_cleaner/Sarah_Jessica_Parker_0004.npy,./sample_images_lfw_pemiu/Sarah_Jessica_Parker_0004_pemiu.png,../data/features_cleaner_pemiu/Sarah_Jessica_Parker_0004.npy,Sarah_Jessica_Parker_0004.png,F,F,F
11310,../data/lfw_align/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0005.png,../data/features_cleaner/Sarah_Jessica_Parker_0005.npy,./sample_images_lfw_pemiu/Sarah_Jessica_Parker_0005_pemiu.png,../data/features_cleaner_pemiu/Sarah_Jessica_Parker_0005.npy,Sarah_Jessica_Parker_0005.png,F,F,M
11311,../data/lfw_align/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0006.png,../data/features_cleaner/Sarah_Jessica_Parker_0006.npy,./sample_images_lfw_pemiu/Sarah_Jessica_Parker_0006_pemiu.png,../data/features_cleaner_pemiu/Sarah_Jessica_Parker_0006.npy,Sarah_Jessica_Parker_0006.png,F,F,F
11312,../data/lfw_align/Sarah_Michelle_Gellar/Sarah_Michelle_Gellar_0001.png,../data/features_cleaner/Sarah_Michelle_Gellar_0001.npy,./sample_images_lfw_pemiu/Sarah_Michelle_Gellar_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Michelle_Gellar_0001.npy,Sarah_Michelle_Gellar_0001.png,F,F,F
11313,../data/lfw_align/Sarah_Michelle_Gellar/Sarah_Michelle_Gellar_0002.png,../data/features_cleaner/Sarah_Michelle_Gellar_0002.npy,./sample_images_lfw_pemiu/Sarah_Michelle_Gellar_0002_pemiu.png,../data/features_cleaner_pemiu/Sarah_Michelle_Gellar_0002.npy,Sarah_Michelle_Gellar_0002.png,F,F,F
11314,../data/lfw_align/Sarah_Michelle_Gellar/Sarah_Michelle_Gellar_0003.png,../data/features_cleaner/Sarah_Michelle_Gellar_0003.npy,./sample_images_lfw_pemiu/Sarah_Michelle_Gellar_0003_pemiu.png,../data/features_cleaner_pemiu/Sarah_Michelle_Gellar_0003.npy,Sarah_Michelle_Gellar_0003.png,F,F,M
11315,../data/lfw_align/Sarah_Price/Sarah_Price_0001.png,../data/features_cleaner/Sarah_Price_0001.npy,./sample_images_lfw_pemiu/Sarah_Price_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Price_0001.npy,Sarah_Price_0001.png,F,F,M
11316,../data/lfw_align/Sarah_Weddington/Sarah_Weddington_0001.png,../data/features_cleaner/Sarah_Weddington_0001.npy,./sample_images_lfw_pemiu/Sarah_Weddington_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Weddington_0001.npy,Sarah_Weddington_0001.png,F,F,F
11317,../data/lfw_align/Sarah_Wynter/Sarah_Wynter_0001.png,../data/features_cleaner/Sarah_Wynter_0001.npy,./sample_images_lfw_pemiu/Sarah_Wynter_0001_pemiu.png,../data/features_cleaner_pemiu/Sarah_Wynter_0001.npy,Sarah_Wynter_0001.png,F,F,M
11318,../data/lfw_align/Sara_Elisabeth_Ahmad/Sara_Elisabeth_Ahmad_0001.png,../data/features_cleaner/Sara_Elisabeth_Ahmad_0001.npy,./sample_images_lfw_pemiu/Sara_Elisabeth_Ahmad_0001_pemiu.png,../data/features_cleaner_pemiu/Sara_Elisabeth_Ahmad_0001.npy,Sara_Elisabeth_Ahmad_0001.png,F,F,F
11319,../data/lfw_align/Sara_Silverman/Sara_Silverman_0001.png,../data/features_cleaner/Sara_Silverman_0001.npy,./sample_images_lfw_pemiu/Sara_Silverman_0001_pemiu.png,../data/features_cleaner_pemiu/Sara_Silverman_0001.npy,Sara_Silverman_0001.png,F,F,M
11320,../data/lfw_align/Sargis_Sargsian/Sargis_Sargsian_0001.png,../data/features_cleaner/Sargis_Sargsian_0001.npy,./sample_images_lfw_pemiu/Sargis_Sargsian_0001_pemiu.png,../data/features_cleaner_pemiu/Sargis_Sargsian_0001.npy,Sargis_Sargsian_0001.png,M,M,F
11321,../data/lfw_align/Sasha_Alexander/Sasha_Alexander_0001.png,../data/features_cleaner/Sasha_Alexander_0001.npy,./sample_images_lfw_pemiu/Sasha_Alexander_0001_pemiu.png,../data/features_cleaner_pemiu/Sasha_Alexander_0001.npy,Sasha_Alexander_0001.png,F,F,F
11322,../data/lfw_align/Sasha_Cohen/Sasha_Cohen_0001.png,../data/features_cleaner/Sasha_Cohen_0001.npy,./sample_images_lfw_pemiu/Sasha_Cohen_0001_pemiu.png,../data/features_cleaner_pemiu/Sasha_Cohen_0001.npy,Sasha_Cohen_0001.png,F,F,F
11323,../data/lfw_align/Satnarine_Sharma/Satnarine_Sharma_0001.png,../data/features_cleaner/Satnarine_Sharma_0001.npy,./sample_images_lfw_pemiu/Satnarine_Sharma_0001_pemiu.png,../data/features_cleaner_pemiu/Satnarine_Sharma_0001.npy,Satnarine_Sharma_0001.png,M,M,F
11324,../data/lfw_align/Scott_Blum/Scott_Blum_0001.png,../data/features_cleaner/Scott_Blum_0001.npy,./sample_images_lfw_pemiu/Scott_Blum_0001_pemiu.png,../data/features_cleaner_pemiu/Scott_Blum_0001.npy,Scott_Blum_0001.png,M,M,M
11325,../data/lfw_align/Scott_Dalton/Scott_Dalton_0001.png,../data/features_cleaner/Scott_Dalton_0001.npy,./sample_images_lfw_pemiu/Scott_Dalton_0001_pemiu.png,../data/features_cleaner_pemiu/Scott_Dalton_0001.npy,Scott_Dalton_0001.png,M,M,F
11326,../data/lfw_align/Scott_Dickson/Scott_Dickson_0001.png,../data/features_cleaner/Scott_Dickson_0001.npy,./sample_images_lfw_pemiu/Scott_Dickson_0001_pemiu.png,../data/features_cleaner_pemiu/Scott_Dickson_0001.npy,Scott_Dickson_0001.png,M,F,F
11327,../data/lfw_align/Scott_Fawell/Scott_Fawell_0001.png,../data/features_cleaner/Scott_Fawell_0001.npy,./sample_images_lfw_pemiu/Scott_Fawell_0001_pemiu.png,../data/features_cleaner_pemiu/Scott_Fawell_0001.npy,Scott_Fawell_0001.png,M,M,M
11328,../data/lfw_align/Scott_Gorelick/Scott_Gorelick_0001.png,../data/features_cleaner/Scott_Gorelick_0001.npy,./sample_images_lfw_pemiu/Scott_Gorelick_0001_pemiu.png,../data/features_cleaner_pemiu/Scott_Gorelick_0001.npy,Scott_Gorelick_0001.png,M,M,F
