,a_img,a_embedding,b_img,b_embedding,genuine,a_gender_lfw,a_gender_insightface,a_pemiu_img,a_pemiu_gender_insightface
5455,../data/lfw_align/Cecilia_Bolocco/Cecilia_Bolocco_0002.png,../data/features_cleaner/Cecilia_Bolocco_0002.npy,../data/lfw_align/Cecilia_Bolocco/Cecilia_Bolocco_0003.png,../data/features_cleaner/Cecilia_Bolocco_0003.npy,True,F,F,sample_images/Cecilia_Bolocco_0002_pemiu.png,F
5456,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0002.png,../data/features_cleaner/Cesar_Gaviria_0002.npy,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0004.png,../data/features_cleaner/Cesar_Gaviria_0004.npy,True,M,M,sample_images/Cesar_Gaviria_0002_pemiu.png,F
5457,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0002.png,../data/features_cleaner/Cesar_Gaviria_0002.npy,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0005.png,../data/features_cleaner/Cesar_Gaviria_0005.npy,True,M,M,sample_images/Cesar_Gaviria_0002_pemiu.png,F
5458,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0003.png,../data/features_cleaner/Cesar_Gaviria_0003.npy,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0006.png,../data/features_cleaner/Cesar_Gaviria_0006.npy,True,M,M,sample_images/Cesar_Gaviria_0003_pemiu.png,F
5459,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0003.png,../data/features_cleaner/Cesar_Gaviria_0003.npy,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0007.png,../data/features_cleaner/Cesar_Gaviria_0007.npy,True,M,M,sample_images/Cesar_Gaviria_0003_pemiu.png,F
5460,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0004.png,../data/features_cleaner/Cesar_Gaviria_0004.npy,../data/lfw_align/Cesar_Gaviria/Cesar_Gaviria_0006.png,../data/features_cleaner/Cesar_Gaviria_0006.npy,True,M,M,sample_images/Cesar_Gaviria_0004_pemiu.png,F
5461,../data/lfw_align/Charlie_Zaa/Charlie_Zaa_0001.png,../data/features_cleaner/Charlie_Zaa_0001.npy,../data/lfw_align/Charlie_Zaa/Charlie_Zaa_0002.png,../data/features_cleaner/Charlie_Zaa_0002.npy,True,M,F,sample_images/Charlie_Zaa_0001_pemiu.png,F
5462,../data/lfw_align/Chita_Rivera/Chita_Rivera_0001.png,../data/features_cleaner/Chita_Rivera_0001.npy,../data/lfw_align/Chita_Rivera/Chita_Rivera_0002.png,../data/features_cleaner/Chita_Rivera_0002.npy,True,F,F,sample_images/Chita_Rivera_0001_pemiu.png,F
5463,../data/lfw_align/Christian_Longo/Christian_Longo_0001.png,../data/features_cleaner/Christian_Longo_0001.npy,../data/lfw_align/Christian_Longo/Christian_Longo_0002.png,../data/features_cleaner/Christian_Longo_0002.npy,True,M,M,sample_images/Christian_Longo_0001_pemiu.png,F
5464,../data/lfw_align/Christian_Longo/Christian_Longo_0001.png,../data/features_cleaner/Christian_Longo_0001.npy,../data/lfw_align/Christian_Longo/Christian_Longo_0003.png,../data/features_cleaner/Christian_Longo_0003.npy,True,M,M,sample_images/Christian_Longo_0001_pemiu.png,F
5465,../data/lfw_align/Christian_Wulff/Christian_Wulff_0001.png,../data/features_cleaner/Christian_Wulff_0001.npy,../data/lfw_align/Christian_Wulff/Christian_Wulff_0002.png,../data/features_cleaner/Christian_Wulff_0002.npy,True,M,M,sample_images/Christian_Wulff_0001_pemiu.png,F
5466,../data/lfw_align/Colin_Jackson/Colin_Jackson_0001.png,../data/features_cleaner/Colin_Jackson_0001.npy,../data/lfw_align/Colin_Jackson/Colin_Jackson_0002.png,../data/features_cleaner/Colin_Jackson_0002.npy,True,M,M,sample_images/Colin_Jackson_0001_pemiu.png,M
5467,../data/lfw_align/Darrell_Issa/Darrell_Issa_0001.png,../data/features_cleaner/Darrell_Issa_0001.npy,../data/lfw_align/Darrell_Issa/Darrell_Issa_0002.png,../data/features_cleaner/Darrell_Issa_0002.npy,True,M,M,sample_images/Darrell_Issa_0001_pemiu.png,M
5468,../data/lfw_align/Darrell_Porter/Darrell_Porter_0001.png,../data/features_cleaner/Darrell_Porter_0001.npy,../data/lfw_align/Darrell_Porter/Darrell_Porter_0002.png,../data/features_cleaner/Darrell_Porter_0002.npy,True,M,M,sample_images/Darrell_Porter_0001_pemiu.png,F
5469,../data/lfw_align/Dave_Campo/Dave_Campo_0001.png,../data/features_cleaner/Dave_Campo_0001.npy,../data/lfw_align/Dave_Campo/Dave_Campo_0003.png,../data/features_cleaner/Dave_Campo_0003.npy,True,M,M,sample_images/Dave_Campo_0001_pemiu.png,F
5470,../data/lfw_align/David_Dodge/David_Dodge_0001.png,../data/features_cleaner/David_Dodge_0001.npy,../data/lfw_align/David_Dodge/David_Dodge_0002.png,../data/features_cleaner/David_Dodge_0002.npy,True,M,M,sample_images/David_Dodge_0001_pemiu.png,F
5471,../data/lfw_align/David_Heyman/David_Heyman_0001.png,../data/features_cleaner/David_Heyman_0001.npy,../data/lfw_align/David_Heyman/David_Heyman_0002.png,../data/features_cleaner/David_Heyman_0002.npy,True,M,M,sample_images/David_Heyman_0001_pemiu.png,F
5472,../data/lfw_align/David_Spade/David_Spade_0001.png,../data/features_cleaner/David_Spade_0001.npy,../data/lfw_align/David_Spade/David_Spade_0002.png,../data/features_cleaner/David_Spade_0002.npy,True,M,M,sample_images/David_Spade_0001_pemiu.png,F
5473,../data/lfw_align/David_Wells/David_Wells_0001.png,../data/features_cleaner/David_Wells_0001.npy,../data/lfw_align/David_Wells/David_Wells_0005.png,../data/features_cleaner/David_Wells_0005.npy,True,M,M,sample_images/David_Wells_0001_pemiu.png,M
5474,../data/lfw_align/David_Wells/David_Wells_0001.png,../data/features_cleaner/David_Wells_0001.npy,../data/lfw_align/David_Wells/David_Wells_0006.png,../data/features_cleaner/David_Wells_0006.npy,True,M,M,sample_images/David_Wells_0001_pemiu.png,M
5475,../data/lfw_align/David_Wells/David_Wells_0001.png,../data/features_cleaner/David_Wells_0001.npy,../data/lfw_align/David_Wells/David_Wells_0007.png,../data/features_cleaner/David_Wells_0007.npy,True,M,M,sample_images/David_Wells_0001_pemiu.png,M
5476,../data/lfw_align/David_Wells/David_Wells_0002.png,../data/features_cleaner/David_Wells_0002.npy,../data/lfw_align/David_Wells/David_Wells_0006.png,../data/features_cleaner/David_Wells_0006.npy,True,M,M,sample_images/David_Wells_0002_pemiu.png,F
5477,../data/lfw_align/David_Wells/David_Wells_0005.png,../data/features_cleaner/David_Wells_0005.npy,../data/lfw_align/David_Wells/David_Wells_0006.png,../data/features_cleaner/David_Wells_0006.npy,True,M,M,sample_images/David_Wells_0005_pemiu.png,F
5478,../data/lfw_align/Debbie_Reynolds/Debbie_Reynolds_0001.png,../data/features_cleaner/Debbie_Reynolds_0001.npy,../data/lfw_align/Debbie_Reynolds/Debbie_Reynolds_0003.png,../data/features_cleaner/Debbie_Reynolds_0003.npy,True,F,F,sample_images/Debbie_Reynolds_0001_pemiu.png,F
5479,../data/lfw_align/Debbie_Reynolds/Debbie_Reynolds_0002.png,../data/features_cleaner/Debbie_Reynolds_0002.npy,../data/lfw_align/Debbie_Reynolds/Debbie_Reynolds_0004.png,../data/features_cleaner/Debbie_Reynolds_0004.npy,True,F,F,sample_images/Debbie_Reynolds_0002_pemiu.png,F
5480,../data/lfw_align/Dexter_Jackson/Dexter_Jackson_0001.png,../data/features_cleaner/Dexter_Jackson_0001.npy,../data/lfw_align/Dexter_Jackson/Dexter_Jackson_0002.png,../data/features_cleaner/Dexter_Jackson_0002.npy,True,M,M,sample_images/Dexter_Jackson_0001_pemiu.png,M
5481,../data/lfw_align/Diana_Taurasi/Diana_Taurasi_0001.png,../data/features_cleaner/Diana_Taurasi_0001.npy,../data/lfw_align/Diana_Taurasi/Diana_Taurasi_0002.png,../data/features_cleaner/Diana_Taurasi_0002.npy,True,F,M,sample_images/Diana_Taurasi_0001_pemiu.png,F
5482,../data/lfw_align/Donald_Evans/Donald_Evans_0001.png,../data/features_cleaner/Donald_Evans_0001.npy,../data/lfw_align/Donald_Evans/Donald_Evans_0002.png,../data/features_cleaner/Donald_Evans_0002.npy,True,M,M,sample_images/Donald_Evans_0001_pemiu.png,M
5483,../data/lfw_align/Duane_Lee_Chapman/Duane_Lee_Chapman_0001.png,../data/features_cleaner/Duane_Lee_Chapman_0001.npy,../data/lfw_align/Duane_Lee_Chapman/Duane_Lee_Chapman_0002.png,../data/features_cleaner/Duane_Lee_Chapman_0002.npy,True,M,M,sample_images/Duane_Lee_Chapman_0001_pemiu.png,F
5484,../data/lfw_align/Ed_Smart/Ed_Smart_0001.png,../data/features_cleaner/Ed_Smart_0001.npy,../data/lfw_align/Ed_Smart/Ed_Smart_0003.png,../data/features_cleaner/Ed_Smart_0003.npy,True,M,M,sample_images/Ed_Smart_0001_pemiu.png,F
5485,../data/lfw_align/Eileen_Coparropa/Eileen_Coparropa_0001.png,../data/features_cleaner/Eileen_Coparropa_0001.npy,../data/lfw_align/Eileen_Coparropa/Eileen_Coparropa_0002.png,../data/features_cleaner/Eileen_Coparropa_0002.npy,True,F,F,sample_images/Eileen_Coparropa_0001_pemiu.png,F
5486,../data/lfw_align/Eileen_Coparropa/Eileen_Coparropa_0001.png,../data/features_cleaner/Eileen_Coparropa_0001.npy,../data/lfw_align/Eileen_Coparropa/Eileen_Coparropa_0003.png,../data/features_cleaner/Eileen_Coparropa_0003.npy,True,F,F,sample_images/Eileen_Coparropa_0001_pemiu.png,F
5487,../data/lfw_align/Eileen_Coparropa/Eileen_Coparropa_0002.png,../data/features_cleaner/Eileen_Coparropa_0002.npy,../data/lfw_align/Eileen_Coparropa/Eileen_Coparropa_0003.png,../data/features_cleaner/Eileen_Coparropa_0003.npy,True,F,F,sample_images/Eileen_Coparropa_0002_pemiu.png,F
5488,../data/lfw_align/Elizabeth_Dole/Elizabeth_Dole_0001.png,../data/features_cleaner/Elizabeth_Dole_0001.npy,../data/lfw_align/Elizabeth_Dole/Elizabeth_Dole_0003.png,../data/features_cleaner/Elizabeth_Dole_0003.npy,True,F,F,sample_images/Elizabeth_Dole_0001_pemiu.png,F
5489,../data/lfw_align/Elizabeth_Dole/Elizabeth_Dole_0002.png,../data/features_cleaner/Elizabeth_Dole_0002.npy,../data/lfw_align/Elizabeth_Dole/Elizabeth_Dole_0004.png,../data/features_cleaner/Elizabeth_Dole_0004.npy,True,F,F,sample_images/Elizabeth_Dole_0002_pemiu.png,F
5490,../data/lfw_align/Fred_Funk/Fred_Funk_0001.png,../data/features_cleaner/Fred_Funk_0001.npy,../data/lfw_align/Fred_Funk/Fred_Funk_0002.png,../data/features_cleaner/Fred_Funk_0002.npy,True,M,M,sample_images/Fred_Funk_0001_pemiu.png,F
5491,../data/lfw_align/Gabriel_Valdes/Gabriel_Valdes_0001.png,../data/features_cleaner/Gabriel_Valdes_0001.npy,../data/lfw_align/Gabriel_Valdes/Gabriel_Valdes_0002.png,../data/features_cleaner/Gabriel_Valdes_0002.npy,True,M,M,sample_images/Gabriel_Valdes_0001_pemiu.png,F
5492,../data/lfw_align/Gary_Winnick/Gary_Winnick_0001.png,../data/features_cleaner/Gary_Winnick_0001.npy,../data/lfw_align/Gary_Winnick/Gary_Winnick_0002.png,../data/features_cleaner/Gary_Winnick_0002.npy,True,M,M,sample_images/Gary_Winnick_0001_pemiu.png,F
5493,../data/lfw_align/Geno_Auriemma/Geno_Auriemma_0001.png,../data/features_cleaner/Geno_Auriemma_0001.npy,../data/lfw_align/Geno_Auriemma/Geno_Auriemma_0002.png,../data/features_cleaner/Geno_Auriemma_0002.npy,True,M,M,sample_images/Geno_Auriemma_0001_pemiu.png,F
5494,../data/lfw_align/George_Karl/George_Karl_0001.png,../data/features_cleaner/George_Karl_0001.npy,../data/lfw_align/George_Karl/George_Karl_0002.png,../data/features_cleaner/George_Karl_0002.npy,True,M,F,sample_images/George_Karl_0001_pemiu.png,F
5495,../data/lfw_align/George_Robertson/George_Robertson_0002.png,../data/features_cleaner/George_Robertson_0002.npy,../data/lfw_align/George_Robertson/George_Robertson_0003.png,../data/features_cleaner/George_Robertson_0003.npy,True,M,M,sample_images/George_Robertson_0002_pemiu.png,F
5496,../data/lfw_align/George_Robertson/George_Robertson_0003.png,../data/features_cleaner/George_Robertson_0003.npy,../data/lfw_align/George_Robertson/George_Robertson_0019.png,../data/features_cleaner/George_Robertson_0019.npy,True,M,M,sample_images/George_Robertson_0003_pemiu.png,F
5497,../data/lfw_align/George_Robertson/George_Robertson_0007.png,../data/features_cleaner/George_Robertson_0007.npy,../data/lfw_align/George_Robertson/George_Robertson_0019.png,../data/features_cleaner/George_Robertson_0019.npy,True,M,M,sample_images/George_Robertson_0007_pemiu.png,M
5498,../data/lfw_align/George_Robertson/George_Robertson_0011.png,../data/features_cleaner/George_Robertson_0011.npy,../data/lfw_align/George_Robertson/George_Robertson_0012.png,../data/features_cleaner/George_Robertson_0012.npy,True,M,M,sample_images/George_Robertson_0011_pemiu.png,M
5499,../data/lfw_align/George_Ryan/George_Ryan_0001.png,../data/features_cleaner/George_Ryan_0001.npy,../data/lfw_align/George_Ryan/George_Ryan_0004.png,../data/features_cleaner/George_Ryan_0004.npy,True,M,M,sample_images/George_Ryan_0001_pemiu.png,F
5500,../data/lfw_align/George_Ryan/George_Ryan_0002.png,../data/features_cleaner/George_Ryan_0002.npy,../data/lfw_align/George_Ryan/George_Ryan_0003.png,../data/features_cleaner/George_Ryan_0003.npy,True,M,M,sample_images/George_Ryan_0002_pemiu.png,F
5501,../data/lfw_align/George_W_Bush/George_W_Bush_0007.png,../data/features_cleaner/George_W_Bush_0007.npy,../data/lfw_align/George_W_Bush/George_W_Bush_0065.png,../data/features_cleaner/George_W_Bush_0065.npy,True,M,M,sample_images/George_W_Bush_0007_pemiu.png,M
5502,../data/lfw_align/George_W_Bush/George_W_Bush_0016.png,../data/features_cleaner/George_W_Bush_0016.npy,../data/lfw_align/George_W_Bush/George_W_Bush_0482.png,../data/features_cleaner/George_W_Bush_0482.npy,True,M,M,sample_images/George_W_Bush_0016_pemiu.png,F
5503,../data/lfw_align/George_W_Bush/George_W_Bush_0145.png,../data/features_cleaner/George_W_Bush_0145.npy,../data/lfw_align/George_W_Bush/George_W_Bush_0150.png,../data/features_cleaner/George_W_Bush_0150.npy,True,M,M,sample_images/George_W_Bush_0145_pemiu.png,M
5504,../data/lfw_align/George_W_Bush/George_W_Bush_0145.png,../data/features_cleaner/George_W_Bush_0145.npy,../data/lfw_align/George_W_Bush/George_W_Bush_0238.png,../data/features_cleaner/George_W_Bush_0238.npy,True,M,M,sample_images/George_W_Bush_0145_pemiu.png,M
5505,../data/lfw_align/George_W_Bush/George_W_Bush_0203.png,../data/features_cleaner/George_W_Bush_0203.npy,../data/lfw_align/George_W_Bush/George_W_Bush_0247.png,../data/features_cleaner/George_W_Bush_0247.npy,True,M,M,sample_images/George_W_Bush_0203_pemiu.png,M
5506,../data/lfw_align/Gloria_Trevi/Gloria_Trevi_0001.png,../data/features_cleaner/Gloria_Trevi_0001.npy,../data/lfw_align/Gloria_Trevi/Gloria_Trevi_0002.png,../data/features_cleaner/Gloria_Trevi_0002.npy,True,F,F,sample_images/Gloria_Trevi_0001_pemiu.png,F
5507,../data/lfw_align/Gloria_Trevi/Gloria_Trevi_0002.png,../data/features_cleaner/Gloria_Trevi_0002.npy,../data/lfw_align/Gloria_Trevi/Gloria_Trevi_0003.png,../data/features_cleaner/Gloria_Trevi_0003.npy,True,F,F,sample_images/Gloria_Trevi_0002_pemiu.png,F
5508,../data/lfw_align/Gloria_Trevi/Gloria_Trevi_0002.png,../data/features_cleaner/Gloria_Trevi_0002.npy,../data/lfw_align/Gloria_Trevi/Gloria_Trevi_0004.png,../data/features_cleaner/Gloria_Trevi_0004.npy,True,F,F,sample_images/Gloria_Trevi_0002_pemiu.png,F
5509,../data/lfw_align/Gordon_Campbell/Gordon_Campbell_0001.png,../data/features_cleaner/Gordon_Campbell_0001.npy,../data/lfw_align/Gordon_Campbell/Gordon_Campbell_0002.png,../data/features_cleaner/Gordon_Campbell_0002.npy,True,M,M,sample_images/Gordon_Campbell_0001_pemiu.png,F
5510,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0001.png,../data/features_cleaner/Greg_Rusedski_0001.npy,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0002.png,../data/features_cleaner/Greg_Rusedski_0002.npy,True,M,M,sample_images/Greg_Rusedski_0001_pemiu.png,F
5511,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0002.png,../data/features_cleaner/Greg_Rusedski_0002.npy,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0003.png,../data/features_cleaner/Greg_Rusedski_0003.npy,True,M,M,sample_images/Greg_Rusedski_0002_pemiu.png,M
5512,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0002.png,../data/features_cleaner/Greg_Rusedski_0002.npy,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0004.png,../data/features_cleaner/Greg_Rusedski_0004.npy,True,M,M,sample_images/Greg_Rusedski_0002_pemiu.png,M
5513,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0003.png,../data/features_cleaner/Greg_Rusedski_0003.npy,../data/lfw_align/Greg_Rusedski/Greg_Rusedski_0004.png,../data/features_cleaner/Greg_Rusedski_0004.npy,True,M,M,sample_images/Greg_Rusedski_0003_pemiu.png,F
5514,../data/lfw_align/Gustavo_Kuerten/Gustavo_Kuerten_0001.png,../data/features_cleaner/Gustavo_Kuerten_0001.npy,../data/lfw_align/Gustavo_Kuerten/Gustavo_Kuerten_0002.png,../data/features_cleaner/Gustavo_Kuerten_0002.npy,True,M,M,sample_images/Gustavo_Kuerten_0001_pemiu.png,F
5515,../data/lfw_align/Gustavo_Kuerten/Gustavo_Kuerten_0002.png,../data/features_cleaner/Gustavo_Kuerten_0002.npy,../data/lfw_align/Gustavo_Kuerten/Gustavo_Kuerten_0003.png,../data/features_cleaner/Gustavo_Kuerten_0003.npy,True,M,M,sample_images/Gustavo_Kuerten_0002_pemiu.png,F
5516,../data/lfw_align/Guy_Hemmings/Guy_Hemmings_0001.png,../data/features_cleaner/Guy_Hemmings_0001.npy,../data/lfw_align/Guy_Hemmings/Guy_Hemmings_0002.png,../data/features_cleaner/Guy_Hemmings_0002.npy,True,M,M,sample_images/Guy_Hemmings_0001_pemiu.png,F
5517,../data/lfw_align/Halle_Berry/Halle_Berry_0006.png,../data/features_cleaner/Halle_Berry_0006.npy,../data/lfw_align/Halle_Berry/Halle_Berry_0007.png,../data/features_cleaner/Halle_Berry_0007.npy,True,F,F,sample_images/Halle_Berry_0006_pemiu.png,M
5518,../data/lfw_align/Halle_Berry/Halle_Berry_0006.png,../data/features_cleaner/Halle_Berry_0006.npy,../data/lfw_align/Halle_Berry/Halle_Berry_0009.png,../data/features_cleaner/Halle_Berry_0009.npy,True,F,F,sample_images/Halle_Berry_0006_pemiu.png,M
5519,../data/lfw_align/Halle_Berry/Halle_Berry_0007.png,../data/features_cleaner/Halle_Berry_0007.npy,../data/lfw_align/Halle_Berry/Halle_Berry_0009.png,../data/features_cleaner/Halle_Berry_0009.npy,True,F,F,sample_images/Halle_Berry_0007_pemiu.png,F
5520,../data/lfw_align/Heather_Mills/Heather_Mills_0002.png,../data/features_cleaner/Heather_Mills_0002.npy,../data/lfw_align/Heather_Mills/Heather_Mills_0003.png,../data/features_cleaner/Heather_Mills_0003.npy,True,F,F,sample_images/Heather_Mills_0002_pemiu.png,F
5521,../data/lfw_align/Heather_Mills/Heather_Mills_0002.png,../data/features_cleaner/Heather_Mills_0002.npy,../data/lfw_align/Heather_Mills/Heather_Mills_0004.png,../data/features_cleaner/Heather_Mills_0004.npy,True,F,F,sample_images/Heather_Mills_0002_pemiu.png,F
5522,../data/lfw_align/Heidi_Fleiss/Heidi_Fleiss_0001.png,../data/features_cleaner/Heidi_Fleiss_0001.npy,../data/lfw_align/Heidi_Fleiss/Heidi_Fleiss_0002.png,../data/features_cleaner/Heidi_Fleiss_0002.npy,True,F,F,sample_images/Heidi_Fleiss_0001_pemiu.png,M
5523,../data/lfw_align/Heidi_Fleiss/Heidi_Fleiss_0001.png,../data/features_cleaner/Heidi_Fleiss_0001.npy,../data/lfw_align/Heidi_Fleiss/Heidi_Fleiss_0003.png,../data/features_cleaner/Heidi_Fleiss_0003.npy,True,F,F,sample_images/Heidi_Fleiss_0001_pemiu.png,M
5524,../data/lfw_align/Henrique_Meirelles/Henrique_Meirelles_0001.png,../data/features_cleaner/Henrique_Meirelles_0001.npy,../data/lfw_align/Henrique_Meirelles/Henrique_Meirelles_0002.png,../data/features_cleaner/Henrique_Meirelles_0002.npy,True,M,M,sample_images/Henrique_Meirelles_0001_pemiu.png,F
5525,../data/lfw_align/Iva_Majoli/Iva_Majoli_0001.png,../data/features_cleaner/Iva_Majoli_0001.npy,../data/lfw_align/Iva_Majoli/Iva_Majoli_0002.png,../data/features_cleaner/Iva_Majoli_0002.npy,True,F,M,sample_images/Iva_Majoli_0001_pemiu.png,F
5526,../data/lfw_align/Jake_Gyllenhaal/Jake_Gyllenhaal_0003.png,../data/features_cleaner/Jake_Gyllenhaal_0003.npy,../data/lfw_align/Jake_Gyllenhaal/Jake_Gyllenhaal_0005.png,../data/features_cleaner/Jake_Gyllenhaal_0005.npy,True,M,M,sample_images/Jake_Gyllenhaal_0003_pemiu.png,M
5527,../data/lfw_align/Jake_Gyllenhaal/Jake_Gyllenhaal_0004.png,../data/features_cleaner/Jake_Gyllenhaal_0004.npy,../data/lfw_align/Jake_Gyllenhaal/Jake_Gyllenhaal_0005.png,../data/features_cleaner/Jake_Gyllenhaal_0005.npy,True,M,M,sample_images/Jake_Gyllenhaal_0004_pemiu.png,F
5528,../data/lfw_align/James_Cunningham/James_Cunningham_0001.png,../data/features_cleaner/James_Cunningham_0001.npy,../data/lfw_align/James_Cunningham/James_Cunningham_0002.png,../data/features_cleaner/James_Cunningham_0002.npy,True,M,M,sample_images/James_Cunningham_0001_pemiu.png,F
5529,../data/lfw_align/James_Cunningham/James_Cunningham_0001.png,../data/features_cleaner/James_Cunningham_0001.npy,../data/lfw_align/James_Cunningham/James_Cunningham_0003.png,../data/features_cleaner/James_Cunningham_0003.npy,True,M,M,sample_images/James_Cunningham_0001_pemiu.png,F
5530,../data/lfw_align/James_Cunningham/James_Cunningham_0002.png,../data/features_cleaner/James_Cunningham_0002.npy,../data/lfw_align/James_Cunningham/James_Cunningham_0003.png,../data/features_cleaner/James_Cunningham_0003.npy,True,M,M,sample_images/James_Cunningham_0002_pemiu.png,F
5531,../data/lfw_align/James_Parker/James_Parker_0001.png,../data/features_cleaner/James_Parker_0001.npy,../data/lfw_align/James_Parker/James_Parker_0002.png,../data/features_cleaner/James_Parker_0002.npy,True,M,M,sample_images/James_Parker_0001_pemiu.png,M
5532,../data/lfw_align/James_Wolfensohn/James_Wolfensohn_0002.png,../data/features_cleaner/James_Wolfensohn_0002.npy,../data/lfw_align/James_Wolfensohn/James_Wolfensohn_0005.png,../data/features_cleaner/James_Wolfensohn_0005.npy,True,M,M,sample_images/James_Wolfensohn_0002_pemiu.png,F
5533,../data/lfw_align/Jason_Lezak/Jason_Lezak_0001.png,../data/features_cleaner/Jason_Lezak_0001.npy,../data/lfw_align/Jason_Lezak/Jason_Lezak_0002.png,../data/features_cleaner/Jason_Lezak_0002.npy,True,M,M,sample_images/Jason_Lezak_0001_pemiu.png,F
5534,../data/lfw_align/Jay_Rasulo/Jay_Rasulo_0001.png,../data/features_cleaner/Jay_Rasulo_0001.npy,../data/lfw_align/Jay_Rasulo/Jay_Rasulo_0002.png,../data/features_cleaner/Jay_Rasulo_0002.npy,True,M,M,sample_images/Jay_Rasulo_0001_pemiu.png,F
5535,../data/lfw_align/Jean-Claude_Juncker/Jean-Claude_Juncker_0001.png,../data/features_cleaner/Jean-Claude_Juncker_0001.npy,../data/lfw_align/Jean-Claude_Juncker/Jean-Claude_Juncker_0002.png,../data/features_cleaner/Jean-Claude_Juncker_0002.npy,True,M,M,sample_images/Jean-Claude_Juncker_0001_pemiu.png,F
5536,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0001.png,../data/features_cleaner/Jennifer_Lopez_0001.npy,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0003.png,../data/features_cleaner/Jennifer_Lopez_0003.npy,True,F,F,sample_images/Jennifer_Lopez_0001_pemiu.png,F
5537,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0002.png,../data/features_cleaner/Jennifer_Lopez_0002.npy,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0016.png,../data/features_cleaner/Jennifer_Lopez_0016.npy,True,F,F,sample_images/Jennifer_Lopez_0002_pemiu.png,M
5538,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0003.png,../data/features_cleaner/Jennifer_Lopez_0003.npy,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0010.png,../data/features_cleaner/Jennifer_Lopez_0010.npy,True,F,F,sample_images/Jennifer_Lopez_0003_pemiu.png,F
5539,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0003.png,../data/features_cleaner/Jennifer_Lopez_0003.npy,../data/lfw_align/Jennifer_Lopez/Jennifer_Lopez_0014.png,../data/features_cleaner/Jennifer_Lopez_0014.npy,True,F,F,sample_images/Jennifer_Lopez_0003_pemiu.png,F
5540,../data/lfw_align/Jesse_Jackson/Jesse_Jackson_0001.png,../data/features_cleaner/Jesse_Jackson_0001.npy,../data/lfw_align/Jesse_Jackson/Jesse_Jackson_0003.png,../data/features_cleaner/Jesse_Jackson_0003.npy,True,M,M,sample_images/Jesse_Jackson_0001_pemiu.png,F
5541,../data/lfw_align/Jesse_Jackson/Jesse_Jackson_0005.png,../data/features_cleaner/Jesse_Jackson_0005.npy,../data/lfw_align/Jesse_Jackson/Jesse_Jackson_0008.png,../data/features_cleaner/Jesse_Jackson_0008.npy,True,M,M,sample_images/Jesse_Jackson_0005_pemiu.png,M
5542,../data/lfw_align/Jesse_Jackson/Jesse_Jackson_0007.png,../data/features_cleaner/Jesse_Jackson_0007.npy,../data/lfw_align/Jesse_Jackson/Jesse_Jackson_0008.png,../data/features_cleaner/Jesse_Jackson_0008.npy,True,M,M,sample_images/Jesse_Jackson_0007_pemiu.png,F
5543,../data/lfw_align/Jesse_James_Leija/Jesse_James_Leija_0001.png,../data/features_cleaner/Jesse_James_Leija_0001.npy,../data/lfw_align/Jesse_James_Leija/Jesse_James_Leija_0002.png,../data/features_cleaner/Jesse_James_Leija_0002.npy,True,M,M,sample_images/Jesse_James_Leija_0001_pemiu.png,F
5544,../data/lfw_align/Jesse_Ventura/Jesse_Ventura_0002.png,../data/features_cleaner/Jesse_Ventura_0002.npy,../data/lfw_align/Jesse_Ventura/Jesse_Ventura_0003.png,../data/features_cleaner/Jesse_Ventura_0003.npy,True,M,M,sample_images/Jesse_Ventura_0002_pemiu.png,F
5545,../data/lfw_align/Jia_Qinglin/Jia_Qinglin_0001.png,../data/features_cleaner/Jia_Qinglin_0001.npy,../data/lfw_align/Jia_Qinglin/Jia_Qinglin_0002.png,../data/features_cleaner/Jia_Qinglin_0002.npy,True,M,M,sample_images/Jia_Qinglin_0001_pemiu.png,F
5546,../data/lfw_align/Jim_Tressel/Jim_Tressel_0001.png,../data/features_cleaner/Jim_Tressel_0001.npy,../data/lfw_align/Jim_Tressel/Jim_Tressel_0002.png,../data/features_cleaner/Jim_Tressel_0002.npy,True,M,M,sample_images/Jim_Tressel_0001_pemiu.png,F
